inchikey,chemical,company
Error,['perfluoroalkyl [F(CF2)n-]'],"['Division of Chemistry [Unknown]', 'Air Force Civil Engineer Center [Unknown]', 'Division of Graduate Education [Unknown]', 'U.S. Department of Defense [Government]', 'University of Illinois at Urbana-Champaign [University]']"
Error,['perfluoroalkyl acid'],"['National Institute of Environmental Health Sciences [University]', 'China Scholarship Council [Unknown]', 'Svenska Forskningsrådet Formas [Unknown]', 'Naturvrdsverket [Unknown]', 'National Institute of Environmental Health Sciences [University]', 'Oak Ridge Institute for Science and Education [Unknown]', 'National Oceanic and Atmospheric Administration [Unknown]', 'National Institute of Environmental Health Sciences [University]', 'U.S. Environmental Protection Agency [Government]', 'Michael and Annie Falk Foundation [Foundation]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Ministry of Science and Technology, China [Government]', 'Ministry of Education, China [Government]', 'National Natural Science Foundation of China [Foundation]', 'Tianjin Natural Science Foundation [Foundation]', 'Deutsche Bundesstiftung Umwelt [Unknown]', 'Ministerium für Wissenschaft, Forschung und Kunst Baden-Wrttemberg [Unknown]', 'Strategic Environmental Research and Development Program [Unknown]']"
Error,['perfluoroalkyl acids'],"[""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'Chinese Academy of Sciences [Unknown]', 'Research Center for Eco-Environmental Sciences, Chinese Academy of Sciences [Unknown]', 'U.S. Department of Defense [Government]', 'Government of Canada [Government]', 'European Commission [Unknown]', 'Conselho Nacional de Desenvolvimento Científico e Tecnológico [Unknown]', 'United Nations [Unknown]', 'CoordenaÃ§Ã£o de AperfeiÃ§oamento de Pessoal de NÃ\xadvel Superior [Unknown]', 'Fondo Nacional de Desarrollo CientÃ\xadfico y TecnolÃ³gico [Unknown]', 'U.S. Department of Defense [Government]', 'Svenska Forskningsrådet Formas [Unknown]', 'Knowledge Foundation [Foundation]', 'Naturvrdsverket [Unknown]', 'Youth Innovation Promotion Association of the Chinese Academy of Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'Norges Forskningsråd [Unknown]', 'Forsvarsbygg [Unknown]', 'Not Found [Unknown]', 'U.S. Department of Defense [Government]', 'Air Force Civil Engineer Center [Unknown]', 'Svenska Forskningsrådet Formas [Unknown]', 'Stockholms Läns Landsting [Unknown]', 'Stockholms Universitet [University]', 'FP7 People: Marie-Curie Actions [Unknown]', 'Norges Forskningsråd [Unknown]', 'Universiteit Antwerpen [University]', 'Fonds Wetenschappelijk Onderzoek [Unknown]', 'Not Found [Unknown]', 'Chemicals Management Plan [Unknown]', 'Svenska Forskningsrådet Formas [Unknown]', 'Stockholms Läns Landsting [Unknown]', 'Stockholms Universitet [University]', 'Fonds Wetenschappelijk Onderzoek [Unknown]', 'U.S. Navy [Unknown]', 'U.S. Department of Defense [Government]', 'Helmholtz-Gemeinschaft [Unknown]', 'U.S. Department of Defense [Government]', 'Canada Foundation for Innovation [Foundation]', 'Fonds Québécois de la Recherche sur la Nature et les Technologies [Company]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'UK Research and Innovation [Unknown]', 'Bundesministerium für Bildung und Forschung [Unknown]', 'Norges Forskningsråd [Unknown]', 'Natural Environment Research Council [Unknown]', 'U.S. Department of Defense [Government]', 'U.S. Environmental Protection Agency [Government]', 'U.S. Department of Defense [Government]', 'Svenska Forskningsrådet Formas [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Institute of Environmental Health Sciences [University]', 'Commonwealth of Massachusetts [Unknown]', 'National Institute of Environmental Health Sciences [University]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'Svenska Forskningsrådet Formas [Unknown]', 'Vetenskapsrådet [Unknown]', 'Ministerstvo Školství, Mládeže a Telovýchovy [Unknown]', 'Horizon 2020 Framework Programme [Unknown]', 'Svenska Forskningsrådet Formas [Unknown]', 'U.S. Department of Defense [Government]', 'Environmental Protection Agency [Government]', 'Foundation for the National Institutes of Health [Foundation]', 'National Institute of Environmental Health Sciences [University]', 'U.S. Environmental Protection Agency [Government]', 'Agilent Technologies [Company]', 'North Carolina Policy Collaboratory [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Yangtze River scholar program [Unknown]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", ""111 program of Ministry of Education of the People's Republic of China [Government]"", 'National College Student Innovation Training Program [Unknown]', 'Graduate Research and Innovation Project of Tianjin [Unknown]', 'Svenska Forskningsrådet Formas [Unknown]', 'Stockholms Universitet [University]', 'SUPFES project [Unknown]', 'XPRES Initiative for Excellence in Production Research [Unknown]', 'Region Stockholm [Unknown]', 'Indiana University [University]', 'Indiana Clinical and Translational Sciences Institute [Unknown]', 'Anhui Provincial Department of Education [Government]', 'National Natural Science Foundation of China [Foundation]', 'Graduate Research and Innovation Projects of Jiangsu Province [Unknown]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'Priority Academic Program Development of Jiangsu Higher Education Institutions [Unknown]', 'Excellent scientific and technological innovation team in Jiangsu Province [Unknown]', 'U.S. Environmental Protection Agency [Government]', 'National Key Research and Development Program of China [Unknown]', 'Basic and Applied Basic Research Foundation of Guangdong Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Environment and Climate Change Canada [Unknown]', 'Government of Canada [Government]', 'Environment and Climate Change Canada [Unknown]', 'Canada Foundation for Innovation [Foundation]', 'Canada Research Chairs [Unknown]', 'U.S. Geological Survey [Unknown]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'Strategic Environmental Research and Development Program [Unknown]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'Division of Mathematical Sciences [Unknown]', 'Wisconsin Alumni Research Foundation [Foundation]', 'U.S. Environmental Protection Agency [Government]', 'Division of Emerging Frontiers [Unknown]', 'Environment Canada [Unknown]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'Strategic Environmental Research and Development Program [Unknown]', 'Division of Chemistry [Unknown]', 'Food Packaging Forum [Unknown]', 'Not Found [Unknown]', 'Strategic Environmental Research and Development Program [Unknown]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'Postgraduate Research & Practice Innovation Program of Jiangsu Province [Unknown]', 'Not Found [Unknown]', 'Natural Science Foundation of Chongqing [Foundation]', ""Ministry of Education of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'Key Project on Technological Innovation and Application Development in Chongqing Municipality [Unknown]']"
Error,['perfluoroalkyl amide'],"['McGill University [University]', 'Strategic Environmental Research and Development Program [Unknown]', 'Government of Canada [Government]']"
Error,['perfluoroalkyl carboxylate'],"['National Institute of Environmental Health Sciences [University]', 'Environmental Protection Agency [Government]', 'University of Auckland [University]', 'U.S. Department of Defense [Government]']"
Error,['perfluoroalkyl carboxylates'],"['China Scholarship Council [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Shanghai Tongji Gao Tingyao Environmental Science and Technology Development Foundation [Foundation]', 'Not Found [Unknown]', 'Ministry of Education, Culture, Sports, Science and Technology [Government]', 'Japan Society for the Promotion of Science [Unknown]', 'Ministry of Environment, Japan [Government]', 'Norges Forskningsråd [Unknown]', 'Universiteit Antwerpen [University]', 'Fonds Wetenschappelijk Onderzoek [Unknown]', 'Suomen Akatemia [Unknown]', 'China Scholarship Council [Unknown]', 'Stiftelsen für Miljstrategisk Forskning [Unknown]', 'Innovationsfonden [Government]', 'Ministry of Education and Research of Greenland [Government]', 'Forschungszentrum Jlich GmbH [Unknown]', 'Department of Health, Queensland [Government]', 'Australian Research Council [Unknown]', 'Queensland Alliance for Environmental Health Sciences, University of Queensland [University]', 'Canada Foundation for Innovation [Foundation]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Environment and Climate Change Canada [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Shanghai Rising-Star Program [Unknown]', 'Not Found [Unknown]', 'National Institute of Environmental Health Sciences [University]', 'U.S. Environmental Protection Agency [Government]', 'Helmholtz Association [Unknown]', 'Weston Family Foundation [Foundation]', 'Agence Nationale de la Recherche [Unknown]', 'Norges Forskningsråd [Unknown]', 'Fonds de recherche du Québec – Nature et technologies [Company]', 'Framsenteret [Unknown]', 'Institut Polaire Français Paul Emile Victor [Unknown]', 'Polar Knowledge Canada [Unknown]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'Mitacs [Unknown]', 'Agence Nationale de la Recherche [Unknown]', 'HORIZON EUROPE European Innovation Council [Unknown]', 'Schweizerischer Nationalfonds zur FÃ¶rderung der Wissenschaftlichen Forschung [Unknown]', 'Norges Forskningsråd [Unknown]', 'Centre National de la Recherche Scientifique [Unknown]', 'Institut Polaire Français Paul Emile Victor [Unknown]', 'La Rochelle Université [University]', 'Strategic Environmental Research and Development Program [Unknown]']"
Error,['perfluoroalkyl carboxylic'],"['Natural Science Foundation of Chongqing [Foundation]', ""Ministry of Education of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'Key Project on Technological Innovation and Application Development in Chongqing Municipality [Unknown]']"
Error,['perfluoroalkyl carboxylic acid'],['National Natural Science Foundation of China [Foundation]']
Error,['perfluoroalkyl carboxylic acids'],"['Chemicals Management Plan [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Youth Innovation Promotion Association of the Chinese Academy of Sciences [Unknown]', 'Not Found [Unknown]', 'Canada Foundation for Innovation [Foundation]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'Canada Foundation for Innovation [Foundation]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'Air Force Civil Engineer Center [Unknown]', 'Division of Graduate Education [Unknown]', 'U.S. Department of Defense [Government]', 'University of Illinois at Urbana-Champaign [University]', 'Helmholtz-Gemeinschaft [Unknown]', 'Svenska Forskningsrådet Formas [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Science Fund for Excellent Young Scholars of Jiangsu Province [Unknown]', 'Major Science and Technology Program for Water Pollution Control and Treatment [Unknown]', 'Agence Nationale de la Recherche [Unknown]', 'Fonds de Recherche du Québec - Nature et Technologies [Company]', 'Institut Polaire Français Paul Emile Victor [Unknown]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'La Rochelle Université [University]', 'Northern Scientific Training Program [Unknown]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'Svenska Forskningsrådet Formas [Unknown]', 'Stiftelsen fér Kunskaps- och Kompetensutveckling [Unknown]', 'Naturvérdsverket [Unknown]', 'Not Found [Unknown]', 'U.S. Environmental Protection Agency [Government]', 'Wisconsin Department of Health Services [Government]', 'U.S. Environmental Protection Agency [Government]', 'University of North Dakota [University]', 'National Science Foundation [Foundation]', 'U.S. Department of Defense [Government]', 'China Scholarship Council [Unknown]', 'Division of Chemistry [Unknown]', 'Air Force Civil Engineer Center [Unknown]', 'Division of Graduate Education [Unknown]', 'U.S. Department of Defense [Government]', 'University of Illinois at Urbana-Champaign [University]', 'Deutsche Bundesstiftung Umwelt [Unknown]', 'Ministerium für Wissenschaft, Forschung und Kunst Baden-Wrttemberg [Unknown]', 'Esmée Fairbairn Foundation [Foundation]', 'Canada Foundation for Innovation [Foundation]', 'Fonds de Recherche du Québec - Nature et Technologies [Company]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'Japan Society for the Promotion of Science [Unknown]', 'Environmental Restoration and Conservation Agency [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Hainan Tropical Ocean University [University]', 'Laboratory for Coastal Marine Eco-Environment Process and Carbon Sink [Unknown]', 'Strategic Environmental Research and Development Program [Unknown]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'National Key Research and Development Program of China [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'Schweizerischer Nationalfonds zur FÃ¶rderung der Wissenschaftlichen Forschung [Unknown]']"
Error,['perfluoroalkyl dioic acids'],"[""Ministry of Education of the People's Republic of China [Government]"", ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'China Postdoctoral Science Foundation [Foundation]', 'Natural Science Foundation of Jiangsu Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Jiangsu Provincial Environmental Monitoring Research Fund [Unknown]', 'Jiangsu Provincial Environmental Monitoring Research Fund [Unknown]', 'Jiangsu Province [Unknown]', 'Life Cycle of Electrical and Electronic Equipment and Associated Wastes in China [Unknown]']"
Error,['perfluoroalkyl ether acids'],"['Environmental Protection Agency [Government]', 'Foundation for the National Institutes of Health [Foundation]']"
Error,['perfluoroalkyl ether carboxylates'],"['National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Zhejiang Province [Foundation]', 'Research Center for Industries of the Future at Westlake University [University]']"
Error,['perfluoroalkyl ether carboxylic'],['National Natural Science Foundation of China [Foundation]']
Error,['perfluoroalkyl ether carboxylic acid'],"['National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'Chemours Company [Company]', 'Division of Chemistry [Unknown]', 'University of California, Riverside [University]', 'Strategic Environmental Research and Development Program [Unknown]', 'U.S. Environmental Protection Agency [Government]']"
Error,['perfluoroalkyl ether carboxylic acids'],"['Shandong Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Yantai Institute of Coastal Zone Research, Chinese Academy of Sciences [University]', 'U.S. Environmental Protection Agency [Government]', 'U.S. Department of Defense [Government]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['perfluoroalkyl ethers'],['U.S. Department of Defense [Government]']
Error,['perfluoroalkyl phosphinic acids'],"['Ministry of Science and Technology [Government]', 'China Postdoctoral Science Foundation [Foundation]', 'Tianjin Municipal Science and Technology Committee [Unknown]', 'Natural Science Foundation of China [Foundation]', 'Fundamental Research Funds for the Central Universities, Nankai University [University]', 'the 111 program of Ministry of Education, China [Government]']"
Error,['perfluoroalkyl phosphonic acids'],"['State Administration of Foreign Experts Affairs [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Tianjin Science and Technology Committee [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Yangtze River scholar program [Unknown]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'Higher Education Discipline Innovation Project [Unknown]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'Higher Education Discipline Innovation Project [Unknown]']"
Error,['perfluoroalkyl sulfonamide'],"['National Institute of Environmental Health Sciences [University]', 'U.S. Department of Defense [Government]', 'Superfund Research Center, University of California, Berkeley [University]', 'National Institute of Environmental Health Sciences [University]', 'McGill University [University]', 'Strategic Environmental Research and Development Program [Unknown]', 'Government of Canada [Government]', 'National Institute of Environmental Health Sciences [University]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]']"
Error,['perfluoroalkyl sulfonamides'],"['Queensland Health [Unknown]', 'National Health and Medical Research Council [Unknown]']"
Error,['perfluoroalkyl sulfonamides (FASAs) ∼ n:2 fluorotelomer sulfonates'],['U.S. Department of Defense [Government]']
Error,['perfluoroalkyl sulfonate'],"['China Postdoctoral Science Foundation [Foundation]', 'Science Fund for Distinguished Young Scholars of Jiangsu Province [Unknown]', 'Jiangsu Provincial Department of Science and Technology [Government]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['perfluoroalkyl sulfonates'],"['Government of Canada [Government]', 'European Commission [Unknown]', 'Conselho Nacional de Desenvolvimento Científico e Tecnológico [Unknown]', 'United Nations [Unknown]', 'CoordenaÃ§Ã£o de AperfeiÃ§oamento de Pessoal de NÃ\xadvel Superior [Unknown]', 'Fondo Nacional de Desarrollo CientÃ\xadfico y TecnolÃ³gico [Unknown]', 'Ministry of Education, Culture, Sports, Science and Technology [Government]', 'Japan Society for the Promotion of Science [Unknown]', 'Ministry of Environment, Japan [Government]', 'Air Force Civil Engineer Center [Unknown]', 'U.S. Department of Defense [Government]', 'China Scholarship Council [Unknown]', 'National Institute of Environmental Health Sciences [University]', 'U.S. Department of Defense [Government]', 'U.S. Geological Survey [Unknown]', 'U.S. Department of Defense [Government]', 'China Scholarship Council [Unknown]', 'U.S. Department of Defense [Government]', 'Strategic Environmental Research and Development Program [Unknown]', 'National Institute of Environmental Health Sciences [University]', 'U.S. Department of Defense [Government]', 'U.S. Geological Survey [Unknown]', 'Environment and Climate Change Canada [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Science and Technology Department of Zhejiang Province [Government]', 'National Natural Science Foundation of China [Foundation]', 'National Institute of Environmental Health Sciences [University]', 'U.S. Environmental Protection Agency [Government]', 'Helmholtz Association [Unknown]', 'Schweizerischer Nationalfonds zur FÃ¶rderung der Wissenschaftlichen Forschung [Unknown]']"
Error,['perfluoroalkyl sulfonic acid'],['Chemicals Management Plan [Unknown]']
Error,['perfluoroalkyl sulfonic acids'],"['Air Force Civil Engineer Center [Unknown]', 'Division of Graduate Education [Unknown]', 'U.S. Department of Defense [Government]', 'University of Illinois at Urbana-Champaign [University]', 'National Natural Science Foundation of China [Foundation]', 'Science Fund for Excellent Young Scholars of Jiangsu Province [Unknown]', 'Major Science and Technology Program for Water Pollution Control and Treatment [Unknown]', 'Fundação de Amparo à Pesquisa do Estado da Bahia [Unknown]', 'Conselho Nacional de Desenvolvimento Científico e Tecnológico [Unknown]', 'Rufford Foundation [Foundation]', 'CoordenaÃ§Ã£o de AperfeiÃ§oamento de Pessoal de NÃ\xadvel Superior [Unknown]', 'Division of Chemistry [Unknown]', 'Air Force Civil Engineer Center [Unknown]', 'Division of Graduate Education [Unknown]', 'U.S. Department of Defense [Government]', 'University of Illinois at Urbana-Champaign [University]', 'Guangdong Science and Technology Department [Government]', 'Norges Forskningsråd [Unknown]', 'Guangdong Provincial Applied Science and Technology Research and Development Program [Unknown]', 'State Key Laboratory of Organic Geochemistry [Unknown]', 'Canada Foundation for Innovation [Foundation]', 'Fonds de Recherche du Québec - Nature et Technologies [Company]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'Svenska Forskningsrådet Formas [Unknown]', 'Norges Forskningsråd [Unknown]', 'Natural Environment Research Council [Unknown]', 'University of Oxford [University]', 'Knowledge Foundation [Foundation]', 'Horizon 2020 Framework Programme [Unknown]', 'Burdett-Coutts Trust [Foundation]', 'Svalbard Science Forum Arctic Field Grant [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Program for the Top Young-aged Talents of Higher Learning Institutions of Hebei [Unknown]', 'Hainan Tropical Ocean University [University]']"
Error,['perfluoroalkyl sulfonyl chlorides'],"['National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Science and Technology Department of Zhejiang Province [Government]', 'National Natural Science Foundation of China [Foundation]']"
Error,['perfluoroalkyl sulfonyl fluorides'],"['National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Science and Technology Department of Zhejiang Province [Government]', 'National Natural Science Foundation of China [Foundation]']"
Error,['perfluoroalkyl sulfonyl halides'],"['National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Science and Technology Department of Zhejiang Province [Government]', 'National Natural Science Foundation of China [Foundation]']"
Error,['perfluoroalkyl-carboxylic-acids'],['H2020 Marie Sklodowska-Curie Actions [Unknown]']
Error,['perfluoroalkyl-sulfonic-acid'],['H2020 Marie Sklodowska-Curie Actions [Unknown]']
Error,['perfluoroalkylcarboxylic acids'],['Not Found [Unknown]']
Error,['perfluoroalkylsilane'],"['National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Guangdong Province [Foundation]', 'Pearl River Talents Program [Unknown]']"
Error,['perfluorobutane sulfonamido'],['Not Found [Unknown]']
Error,['perfluorobutane sulfonamido diethanol'],['Not Found [Unknown]']
Error,['perfluorobutane sulfonamido ethanol'],['Not Found [Unknown]']
Error,['perfluorocarbons'],['National Natural Science Foundation of China [Foundation]']
Error,['perfluorocarboxylates'],"['Canada Foundation for Innovation [Foundation]', 'Fonds Québécois de la Recherche sur la Nature et les Technologies [Company]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'Division of Chemistry [Unknown]', 'U.S. Department of Defense [Government]', 'Not Found [Unknown]', 'Semiconductor Research Corporation [Company]', 'Division of Chemistry [Unknown]', 'Strategic Environmental Research and Development Program [Unknown]', 'Research Councils UK [Unknown]', 'Strategic Environmental Research and Development Program [Unknown]', 'Umweltbundesamt [Unknown]', 'Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit [Unknown]', 'U.S. Environmental Protection Agency [Government]', 'New Jersey Department of Environmental Protection [Government]']"
Error,['perfluorocarboxylic acids'],"['National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'National Institute of Environmental Health Sciences [University]', 'China Scholarship Council [Unknown]', 'National Institute of Environmental Health Sciences [University]', 'U.S. Department of Defense [Government]', 'Superfund Research Center, University of California, Berkeley [University]', 'U.S. Department of Energy [Government]', 'Research Councils UK [Unknown]', 'Research Councils UK [Unknown]', 'Research Councils UK [Unknown]', 'National Aeronautics and Space Administration [Unknown]', 'Bristol ChemLabS [Unknown]', 'National Institute of Environmental Health Sciences [University]', 'National Institute of Environmental Health Sciences [University]', 'National Institute of Environmental Health Sciences [University]', 'National Institute of Environmental Health Sciences [University]', 'Richard and Susan Smith Family Foundation [Foundation]', 'Division of Ocean Sciences [Unknown]', 'U.S. Environmental Protection Agency [Government]', 'National Natural Science Foundation of China [Foundation]', 'China Postdoctoral Science Foundation [Foundation]', 'State Key Laboratory of Urban Water Resource and Environment, Harbin Institute of Technology [University]', 'Faculty of Natural Sciences, Norges Teknisk-Naturvitenskapelige Universitet [University]', 'U.S. Department of Defense [Government]', 'State Administration of Foreign Experts Affairs [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", 'Montclair State University [University]', 'U.S. Department of Defense [Government]', 'Ministerium fér Wissenschaft, Forschung und Kunst Baden-Wérttemberg [Unknown]', 'Not Found [Unknown]', 'National Science Foundation [Foundation]', 'Rice University [University]', 'Melbourne Water [Unknown]', 'Water Research Australia [Unknown]', 'University of Melbourne [University]', 'Guangdong Science and Technology Department [Government]', 'Norges Forskningsråd [Unknown]', 'Guangdong Provincial Applied Science and Technology Research and Development Program [Unknown]', 'State Key Laboratory of Organic Geochemistry [Unknown]', 'National Science Foundation [Foundation]', 'The Strategic Environmental Research and Development Program [Unknown]', 'Government of Canada [Government]', 'Environment and Climate Change Canada [Unknown]', 'Canada Foundation for Innovation [Foundation]', 'Canada Research Chairs [Unknown]', 'U.S. Geological Survey [Unknown]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'Food Packaging Forum [Unknown]', 'National Science and Technology Council [Unknown]']"
Error,['perfluoroctanesulfonic acid'],"['Chinese Academy of Sciences [Unknown]', ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Svenska Forskningsrådet Formas [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['perfluorodecalin-2-sulfonic acid and N-diperfluorobutanoic acid'],"['National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]']"
Error,['perfluoroethanesulfonate'],"['Natural Science Foundation of Chongqing [Foundation]', ""Ministry of Education of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'Key Project on Technological Innovation and Application Development in Chongqing Municipality [Unknown]']"
Error,['perfluoroethylcyclohexanesulfonate'],"['Not Found [Unknown]', 'Research Grants Council, University Grants Committee [University]', 'Southern Marine Science and Engineering Guangdong Laboratory (Guangzhou) [Unknown]', 'Science, Technology and Innovation Commission of Shenzhen Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Guangdong Basic and Applied Basic Research Foundation [Foundation]']"
Error,"['perfluoroheptanesulfonamide, 8:2 fluorotelomer sulfonic acid']","['U.S. Environmental Protection Agency [Government]', 'University of North Dakota [University]', 'National Science Foundation [Foundation]']"
Error,['perfluorohexanesulfonamido 2-hydroxypropanoic acid'],"['Queensland Health [Unknown]', 'National Health and Medical Research Council [Unknown]']"
Error,['perfluorohexanesulfonamido propanoic acid'],"['Queensland Health [Unknown]', 'National Health and Medical Research Council [Unknown]']"
Error,['perfluorohexanesulfonate PFHxS'],"['Agence Nationale de la Recherche [Unknown]', 'Contrat Plan Etat Region [Unknown]', 'Institut Polaire Français [Unknown]']"
Error,['perfluorohexanoic sulfonate'],['National Institute of Environmental Health Sciences [University]']
Error,['perfluorohexanonate'],"['State Administration of Foreign Experts Affairs [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Tianjin Science and Technology Committee [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Yangtze River scholar program [Unknown]']"
Error,['perfluorohexaphosphonic acid'],"['State Administration of Foreign Experts Affairs [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Changjiang Scholar Program of Chinese Ministry of Education [Government]', 'National Natural Science Foundation of China [Foundation]']"
Error,['perfluorononadecanoate PFNA'],"['Agence Nationale de la Recherche [Unknown]', 'Contrat Plan Etat Region [Unknown]', 'Institut Polaire Français [Unknown]']"
Error,['perfluorononanate'],"['Central University Basic Research Fund of China [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['perfluorononanic acid'],"['Japan Society for the Promotion of Science [Unknown]', 'Environmental Restoration and Conservation Agency [Unknown]']"
Error,['perfluorooctane carboxylate'],"['McGill University [University]', 'Strategic Environmental Research and Development Program [Unknown]', 'Government of Canada [Government]']"
Error,['perfluorooctane sulfonamide ethanols'],['SGS AXYS Analytical Services Ltd. [Company]']
Error,['perfluorooctane sulfonamideacetic acids'],['SGS AXYS Analytical Services Ltd. [Company]']
Error,['perfluorooctane sulfonamides'],"['SGS AXYS Analytical Services Ltd. [Company]', 'Not Found [Unknown]']"
Error,['perfluorooctane sulfonamidoacetic acids'],"['Government of Canada [Government]', 'Environment and Climate Change Canada [Unknown]', 'Canada Foundation for Innovation [Foundation]', 'Canada Research Chairs [Unknown]', 'U.S. Geological Survey [Unknown]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]']"
Error,['perfluorooctane sulfonamidoalkyl betaine'],"['Faculty of Engineering, McGill University [University]', 'Canada Foundation for Innovation [Foundation]', 'China Scholarship Council [Unknown]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]']"
Error,['perfluorooctane sulfonamidoethanols'],"['Division of Graduate Education [Unknown]', 'Alfred P. Sloan Foundation [Foundation]', 'National Institute for Occupational Safety and Health [Government]', 'Not Found [Unknown]', 'National Science Foundation Graduate Research Fellowship Program [Foundation]', 'North Carolina General Assembly [Unknown]', 'Alfred P. Sloan Foundation [Foundation]', 'National Institute for Occupational Safety and Health [Government]', 'ASTM International [Unknown]']"
