inchikey,chemical,company
PWHULOQIROXLJO-UHFFFAOYSA-N,"['MN4', 'Mn', 'Mn(IV)', 'manganese']","['China Postdoctoral Science Foundation [Foundation]', 'Fundamental Research Funds for the Central Universities [University]', 'Alexander von Humboldt-Stiftung [Government]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences Key laboratory of Urban Pollutant Conversion, University of Science and Technology of China [University]', 'National Key Research and Development Program of China [Unknown]', 'Natural Science Foundation of Jiangsu Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Yunnan Provincial Science and Technology Project at Southwest United Graduate School [Unknown]', 'Research Grants Council, University Grants Committee [University]', 'Hong Kong University of Science and Technology [University]', 'Water Corporation [Company]', 'University of Western Australia [University]', 'Commonwealth Scientific and Industrial Research Organisation [Government]', 'Forrest Research Foundation [Foundation]', 'Agencia Nacional de Investigaci?n y Desarrollo [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'Major Science and Technology Projects in Yunnan Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'Duke University [University]', 'National Natural Science Foundation of China [Foundation]', 'Guangzhou Science and Technology Project [Unknown]', 'Open Project of State Key Laboratory of Urban Water Resource and Environment, Harbin Institute of Technology [University]', 'Guangdong Natural Science Foundation-Outstanding Youth Program [Foundation]', 'Program for Guangdong Introducing Innovative and Entrepreneurial Teams [Unknown]', 'Guangdong Provincial Key Laboratory Project [Unknown]', 'Youth Innovation Promotion Association [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Central Funds Guiding the Local Science and Technology Development [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'State Key Laboratory of Urban Water Resource and Environment [Unknown]', 'Stanford Woods Institute for the Environment [University]', 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Science Foundation [Foundation]', 'National Research Foundation of Korea [Foundation]', 'Changwon National University [University]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'National Institute of Environmental Health Sciences [University]', 'Canadian Institutes of Health Research [Government]', 'University of Texas System [University]', 'Canada Research Chairs [University]', 'Korea Institute of Geoscience and Mineral Resources [University]', 'Ministry of Education [Government]', 'National Research Foundation of Korea [Foundation]', 'Korea Institute of Energy Technology Evaluation and Planning [University]', 'Changwon National University [University]', 'Ministry of Environment of Korea [Government]', 'State Key Laboratory of Urban Water Resource and Environment [Unknown]', 'Xiamen Key Laboratory of Municipal and Industrial Solid Waste Utilization and Pollution Control, Huaqiao University [University]', 'U.S. Geological Survey [Government]', 'U.S. Geological Survey [Government]', 'Australian Research Council [Government]', 'Major Science and Technology Projects in Yunnan Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Yunnan Fundamental Research Projects [Unknown]', 'Major Science and Technology Projects in Yunnan Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Yunnan Fundamental Research Projects [Unknown]', 'National Research Foundation of Korea [Foundation]', 'China Postdoctoral Science Foundation [Foundation]', 'Korea Polar Research Institute [Government]', 'National Natural Science Foundation of China [Foundation]', 'Harbin Institute of Technology [University]', 'Natural Science Foundation of Sichuan Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Key Laboratory of Jiangxi Province for Persistent Pollutants Prevention Control and Resource Reuse [Unknown]', 'Sichuan Science and Technology Program [Unknown]', 'Ministerio de Ciencia, Innovaci?n y Universidades [University]', 'Agencia Estatal de Investigaci?n [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Zhejiang Province [Foundation]', 'King Abdullah University of Science and Technology [University]', 'Basic and Applied Basic Research Foundation of Guangdong Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Guangdong-Hongkong-Macau Joint Laboratory of Collaborative Innovation for Environmental Quality [Unknown]', 'Natural Science Foundation of Jiangsu Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Chemical Sciences, Geosciences, and Biosciences Division [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chemical Sciences, Geosciences, and Biosciences Division [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'Shandong Youth Innovation Team Project [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Strategic priority research program of Chinese Academy of Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Strategic priority research program of Chinese Academy of Sciences [Unknown]', 'Svenska Forskningsr?det Formas [Unknown]', 'Agence Nationale de la Recherche [Unknown]', 'Vetenskapsr?det [Unknown]', 'Centre National de la Recherche Scientifique [Unknown]', 'China Scholarship Council [Government]', 'R?gion Bretagne [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Science and Technology Program of Hunan Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Science and Technology Program of Hunan Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'Science and Technology Department of Sichuan Province [Government]', 'National Natural Science Foundation of China [Foundation]']"
PWKSKIMOESPYIA-BYPYZUCNSA-N,['mercapturic acid'],"['European Science Foundation [Foundation]', 'Ministerio de Ciencia, Innovación y Universidades [University]', 'Agencia Estatal de Investigación [Unknown]', 'Equinor [Company]', 'Water column monitoring program [Unknown]']"
PWWVAXIEGOYWEE-UHFFFAOYSA-N,['promethazine'],"['National Key Research and Development Program of China [Unknown]', 'Innovation and Technology Fund [Unknown]', 'City University of Hong Kong [University]', 'Research Institute for Future Food, Hong Kong Polytechnic University [University]', 'State Key Laboratory in Marine Pollution, City University of Hong Kong [University]']"
PWYYWQHXAPXYMF-UHFFFAOYSA-N,['Sr2+'],"['National Research Foundation of Korea [Foundation]', 'Education Department of Jiangxi Province [Government]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Jiangxi Province [Foundation]']"
PXGOKWXKJXAPGV-UHFFFAOYSA-N,"['F', 'Fluorine', 'fluorine']","['European Chemical Industry Council [Government]', 'National Natural Science Foundation of China [Foundation]', 'Division of Chemistry [Unknown]', 'Graduate School, University of Minnesota [University]', 'College of Science and Engineering, University of Minnesota [University]', 'Minnesota Environment and Natural Resources Trust Fund [Foundation]', 'Monash University [University]', 'Australian Research Council [Government]', 'Strategic Environmental Research and Development Program [Unknown]', 'Milj?- og F?devareministeriet [Unknown]', 'H2020 Marie Sklodowska-Curie Actions [Unknown]', 'Swedish Research Council for Sustainable Development [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Science Fund for Distinguished Young Scholars of Jiangsu Province [Unknown]', 'Jiangsu Provincial Department of Science and Technology [Government]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Basic and Applied Basic Research Foundation of Guangdong Province [Foundation]', 'Guangdong Provincial Applied Science and Technology Research and Development Program [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'State Key Laboratory of Organic Geochemistry [Unknown]', 'Chinese Academy of Sciences [Unknown]', 'Strategic Environmental Research and Development Program [Unknown]', 'Postdoctoral Research Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'National Science Foundation Graduate Research Fellowship Program [Foundation]', 'University of California, Riverside [University]', 'Strategic Environmental Research and Development Program [Unknown]', 'Not Found [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'Science Fund for Distinguished Young Scholars of Fujian Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Higher Education Discipline Innovation Project [Unknown]', 'Science Fund for Distinguished Young Scholars of Guangdong Province [Unknown]', 'University of New South Wales [University]', 'Natural Science Foundation of Shanghai Municipality [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Science, Technology and Innovation Commission of Shenzhen Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'European Commission [Government]', 'Innovationsfonden [Government]', 'Karl-Franzens-Universit??t Graz [University]', 'China Association for Science and Technology [Government]', 'Science and Technology Program of Hubei Province [Unknown]', 'National Science Fund for Distinguished Young Scholars [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'China University of Geosciences [University]', 'University of Notre Dame [University]', 'Strategic Environmental Research and Development Program [Unknown]']"
PXGZQGDTEZPERC-UHFFFAOYSA-N,"['1,4-cyclohexanedicarboxylic acid']","['National Institute of Environmental Health Sciences [University]', 'NIH Office of the Director [Government]', 'NYU Langone Medical Center [University]']"
PXHVJJICTQNCMI-UHFFFAOYSA-N,"['Ni', 'nickel']","['National Key Research and Development Program of China [Unknown]', 'State Key Laboratory of Urban Water Resource and Environment [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Joint Engineering Research Center of Biomass Energy Development and Utilization [Unknown]', 'NERC-UWR R&D Program [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'State Key Laboratory of Urban Water Resource and Environment [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Joint Engineering Research Center of Biomass Energy Development and Utilization [Unknown]', 'NERC-UWR R&D Program [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'China Postdoctoral Science Foundation [Foundation]', 'Fundamental Research Funds for the Central Universities [University]', 'Alexander von Humboldt-Stiftung [Government]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences Key laboratory of Urban Pollutant Conversion, University of Science and Technology of China [University]', 'National Key Research and Development Program of China [Unknown]', 'Natural Science Foundation of Jiangsu Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Korea Environmental Industry and Technology Institute [Unknown]', 'Division of Chemical, Bioengineering, Environmental, and Transport Systems [Unknown]', 'Research Grants Council, University Grants Committee [University]', 'Hong Kong University of Science and Technology [University]', 'Water Corporation [Company]', 'University of Western Australia [University]', 'Commonwealth Scientific and Industrial Research Organisation [Government]', 'Forrest Research Foundation [Foundation]', 'Agencia Nacional de Investigaci?n y Desarrollo [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'Major Science and Technology Projects in Yunnan Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'H2020 European Research Council [Unknown]', 'Nederlandse Organisatie voor Wetenschappelijk Onderzoek [Government]', 'H2020 European Research Council [Unknown]', 'Nederlandse Organisatie voor Wetenschappelijk Onderzoek [Government]', 'National Institute of Environmental Health Sciences [University]', 'Canadian Institutes of Health Research [Government]', 'University of Texas System [University]', 'Canada Research Chairs [University]', 'Korea Institute of Geoscience and Mineral Resources [University]', 'Ministry of Education [Government]', 'National Research Foundation of Korea [Foundation]', 'Korea Institute of Energy Technology Evaluation and Planning [University]', 'Changwon National University [University]', 'Ministry of Environment of Korea [Government]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'Hangzhou Institute for Advanced Study, University of Chinese Academy of Sciences [University]', 'U.S. Environmental Protection Agency [Government]', 'Division of Civil, Mechanical and Manufacturing Innovation [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Guangdong Province [Foundation]', 'Shenzhen Science and Technology Innovation Program [Unknown]', 'Basic Energy Sciences [Unknown]', 'Division of Graduate Education [Unknown]', 'Washington University in St. Louis [University]', 'National Key Research and Development Program of China [Unknown]', 'Yunnan Provincial Science and Technology Department [Government]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'Yunnan Provincial Science and Technology Department [Government]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Key Research and Development Project of Hainan Province [Unknown]', 'Basic and Applied Basic Research Foundation of Guangdong Province [Foundation]', 'Guangdong Provincial Applied Science and Technology Research and Development Program [Unknown]', 'Guangzhou Municipal Science and Technology Project [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'State Key Laboratory of Organic Geochemistry [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Strategic priority research program of Chinese Academy of Sciences [Unknown]', 'Wellcome Trust [Foundation]']"
PXKLMJQFEQBVLD-UHFFFAOYSA-N,"['BPF', 'bisphenol F']","['Norges Forskningsr?d [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Innovation Promotion Program of NHC and Shanghai Key Labs, SIBPT [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Innovation Promotion Program of NHC and Shanghai Key Labs, SIBPT [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]']"
PXMNMQRDXWABCY-UHFFFAOYSA-N,['tebuconazole'],"['Vetenskapsr?det [Unknown]', 'General Secretariat for Research and Technology [Unknown]', 'Ministerstvo ?kolstv?, Ml?de?e a Telov?chovy [Unknown]', 'Grantov? Agentura Cesk? Republiky [Unknown]', 'Jihomoravsk? centrum pro mezin?rodn? mobilitu [Unknown]', 'Horizon 2020 Framework Programme [Unknown]', 'Eesti Teadusagentuur [Unknown]', 'Norwegian Fram Center [Unknown]', 'Brno City Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
PXUULQAPEKKVAH-UHFFFAOYSA-N,"['PFHxA', 'perfluorohexanoic acid', 'undecafluorohexanoic acid']","['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Shanghai Rising-Star Program [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Shanghai Rising-Star Program [Unknown]', '?ngpannef?reningens Forskningsstiftelse [Unknown]', 'Ume? Universitet [University]', 'Ume? Energi AB [Unknown]', 'Bio4Energy [Unknown]', '?ngpannef?reningens Forskningsstiftelse [Unknown]', 'Ume? Universitet [University]', 'Ume? Energi AB [Unknown]', 'Bio4Energy [Unknown]', 'Beijing Municipal Natural Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'Beijing Overseas Talents Center High-level Foreign Talent Project [Unknown]']"
